score,cancer_type,element,confidence
0.1378272558153357,Colon Adenocarcinoma,F,0.1728191407037917
0.1377746179586416,Breast Cancer,F,0.2776331946925574
0.1377519007782263,Colon Adenocarcinoma,F,0.012895533346883894
0.137750883181734,Lung Adenocarcinoma,F,0.22967058659041728
0.1377249094457143,Prostate Cancer,F,0.38488594154656547
0.1376622821757916,Breast Cancer,F,0.7938668709096046
0.1376283506765882,Colon Adenocarcinoma,F,0.32467116671983737
0.1375906454314137,Breast Cancer,F,0.46755202446962385
0.1375822280644167,Colon Adenocarcinoma,F,0.0809543014674867
0.1374235824348814,Prostate Cancer,F,0.19417028147858656
0.1373583307418186,Breast Cancer,F,0.6196480840225869
0.1372664314399237,Breast Cancer,F,0.2456987694618449
0.1372513701593461,Breast Cancer,F,0.03360891275284888
0.13724776437095,Breast Cancer,F,0.40156492776384234
0.1371003332907494,Lung Adenocarcinoma,F,0.3968369460008498
0.1370270361358191,Breast Cancer,F,0.11111312011010016
0.1369520152299764,Breast Cancer,F,0.5746844139097472
0.1369202174611686,Colon Adenocarcinoma,F,0.587419302432433
0.1369153463514985,Prostate Cancer,F,0.35000681120227034
0.1368186509245197,Breast Cancer,F,0.7725550925895316
0.13677260336159,Colon Adenocarcinoma,F,0.7941261010074634
0.1367598799638193,Breast Cancer,F,0.3635643672799586
0.1367468679132275,Breast Cancer,F,0.032517896359074684
0.1367254841108909,Breast Cancer,F,0.3647051832658626
0.1365507025929637,Lung Adenocarcinoma,F,0.3884762273978955
0.1363835577144053,Breast Cancer,F,0.23392883376952187
0.1362918123651831,Breast Cancer,F,0.531039267639987
0.1362506993387366,Breast Cancer,F,0.07056794881072236
0.1362077040525842,Breast Cancer,F,0.7187173270233985
0.1359848567961845,Colon Adenocarcinoma,F,0.106467723306333
0.1359814159713889,Colon Adenocarcinoma,F,0.07783647330716695
0.1359547297847733,Breast Cancer,F,0.5393764405193695
0.1358931417957477,Colon Adenocarcinoma,F,0.17636283252811735
0.1358922535248242,Breast Cancer,F,0.19330525007493302
0.1358916620966054,Breast Cancer,F,0.49907796904538804
0.1358718762230116,Breast Cancer,F,0.0793909788420149
0.1357922907887372,Breast Cancer,F,0.49314304096150796
0.1355263026302622,Breast Cancer,F,0.30370625914645066
0.135503786507276,Breast Cancer,F,0.16270171420407922
0.1355032650580027,Colon Adenocarcinoma,F,0.14326670441275807
0.1353684951741499,Colon Adenocarcinoma,F,0.0193339484442998
0.1353500106960746,Colon Adenocarcinoma,F,0.4570833780024819
0.1353161100728062,Colon Adenocarcinoma,F,0.6128637606851888
0.1352353334425543,Breast Cancer,F,0.14415197084463954
0.1351289003485446,Breast Cancer,F,0.16872384519136072
0.1350594143286894,Breast Cancer,F,0.23749819022103139
0.1349346127310936,Colon Adenocarcinoma,F,0.5549245179587049
0.1348908089326761,Colon Adenocarcinoma,F,0.9124213300395633
0.1346559839172697,Lung Adenocarcinoma,F,0.5066544925889749
0.1345796770519834,Colon Adenocarcinoma,F,0.15621678879821413
0.1344977402487943,Breast Cancer,F,0.1780328112434671
0.1344957145100601,Breast Cancer,F,0.22499173510150486
0.1344125923409247,Colon Adenocarcinoma,F,0.21687275546489088
0.1344094412401542,Lung Adenocarcinoma,F,0.6451169214106756
0.1343672617547917,Breast Cancer,F,0.3102678341220579
0.1342374013715055,Breast Cancer,F,0.09924716800239863
0.1341371144600101,Colon Adenocarcinoma,F,0.5025941894371164
0.1340955796996557,Breast Cancer,F,0.2843563772648575
0.133971738104659,Breast Cancer,F,0.6430653644366555
0.1339717008367324,Breast Cancer,F,0.1580296414759591
0.1338473372937524,Breast Cancer,F,0.24897656857900097
0.1338076696786604,Colon Adenocarcinoma,F,0.5070957165985543
0.1338053951737055,Colon Adenocarcinoma,F,0.2367210696129136
0.1336974625724938,Breast Cancer,F,0.3553202280217258
0.1336838150964669,Colon Adenocarcinoma,F,0.8186101360176014
0.1336505925092327,Colon Adenocarcinoma,F,0.26553946013168284
0.1333686004063573,Breast Cancer,F,0.5796696953605233
0.1332999609579173,Breast Cancer,F,0.2843837875483537
0.1331883861855145,Lung Adenocarcinoma,F,0.3730413837055607
0.1331796667735031,Breast Cancer,F,0.7890443773533906
0.1331532164063774,Prostate Cancer,F,0.6180553045923302
0.1329701238720389,Breast Cancer,F,0.27529000564124395
0.1327897612975774,Breast Cancer,F,0.3425747648755769
0.132521858584775,Lung Adenocarcinoma,F,0.5633858052657974
0.1324945213790953,Breast Cancer,F,0.2087452453324541
0.1324542749226309,Breast Cancer,F,0.5781859081143048
0.1324394977214743,Breast Cancer,F,0.16953105570514337
0.132427796645635,Breast Cancer,F,0.22253679511482763
0.1323968931940394,Breast Cancer,F,0.07232955737795813
0.1322600877891888,Colon Adenocarcinoma,F,0.16534417595679637
0.132206213228508,Breast Cancer,F,0.43897062073530146
0.1319895164627729,Breast Cancer,F,0.4354848586118613
0.1319720045982136,Colon Adenocarcinoma,F,0.6814199837173108
0.1318618851341333,Colon Adenocarcinoma,F,0.12569402383871345
0.1317593779421524,Breast Cancer,F,0.26948206426934646
0.1316136634425729,Breast Cancer,F,0.11739244946033707
0.1315661612543945,Colon Adenocarcinoma,F,0.04191034300211965
0.1314611760959053,Colon Adenocarcinoma,F,0.24816759500851499
0.1314283927617752,Colon Adenocarcinoma,F,0.46222738176963174
0.1313521238617113,Colon Adenocarcinoma,F,0.2607563606831101
0.1313475444052901,Breast Cancer,F,0.12218138210840081
0.1311921167305687,Breast Cancer,F,0.04363483633985751
0.13109822094503,Lung Adenocarcinoma,F,0.023145975464989928
0.1308195495703666,Colon Adenocarcinoma,F,0.5237277308538191
0.1307956727687337,Colon Adenocarcinoma,F,0.42907380886053614
0.1306485556406321,Breast Cancer,F,0.7039795704206749
0.1305703683348292,Colon Adenocarcinoma,F,0.4598981424475487
0.1303113465104399,Breast Cancer,F,0.0023718015229181027
0.1302586924235042,Colon Adenocarcinoma,F,0.23476736068399312
0.1301800325756906,Lung Adenocarcinoma,F,0.6465934056227333
0.1301779066541051,Colon Adenocarcinoma,F,0.6285446105841429
0.1301618322072349,Breast Cancer,F,0.22770020080043987
0.1299654507151593,Colon Adenocarcinoma,F,0.8252386100444654
0.1296966746520564,Breast Cancer,F,0.12211014582399732
0.1295913009616315,Breast Cancer,F,0.4925139901979911
0.129533508415521,Lung Adenocarcinoma,F,0.397688734271674
0.129302124665776,Colon Adenocarcinoma,F,0.6589426016165879
0.1292648624117642,Breast Cancer,F,0.323249731037886
0.1291792546809098,Colon Adenocarcinoma,F,0.05062741125040473
0.1290048978812377,Breast Cancer,F,0.598847182301956
0.1289473704487492,Breast Cancer,F,0.006471971171000559
0.1289096172064067,Breast Cancer,F,0.5381075305879678
0.1286127117945409,Breast Cancer,F,0.13528896937058668
0.1285719800910658,Colon Adenocarcinoma,F,0.02544715223231254
0.1285546486350539,Breast Cancer,F,0.3585509266051182
0.1284633435365426,Breast Cancer,F,0.41695937308205644
0.1284536005982793,Breast Cancer,F,0.28892217320141056
0.1282189016899372,Breast Cancer,F,0.7009021711823787
0.1280484619298171,Breast Cancer,F,0.17812301387433277
0.1278987177242964,Breast Cancer,F,0.5226182820917691
0.1278284948180161,Colon Adenocarcinoma,F,0.27728815086978903
0.1276659653027405,Lung Adenocarcinoma,F,0.17891666044170004
0.1274615544172087,Prostate Cancer,F,0.2758404714875512
0.1274421639903714,Colon Adenocarcinoma,F,0.35165613735551865
0.1273506388547128,Breast Cancer,F,0.5392693461014715
0.1271215668767411,Breast Cancer,F,0.1473715363342198
0.126801812335105,Breast Cancer,F,0.17664110829287225
0.1267591647243539,Colon Adenocarcinoma,F,0.2912800366980958
0.1266400125450778,Colon Adenocarcinoma,F,0.24652175325821934
0.1262791020672508,Breast Cancer,F,0.27458675798809784
0.1261685668773533,Breast Cancer,F,0.22221260193435635
0.1259203071185534,Breast Cancer,F,0.24474471681614918
0.1259132442146687,Breast Cancer,F,0.3478844085531758
0.1258790960032923,Breast Cancer,F,0.48569201315701116
0.1258610792275735,Breast Cancer,F,0.015222614118452606
0.1256458888189296,Breast Cancer,F,0.19683375483807822
0.1256217606135161,Breast Cancer,F,0.06432460687334654
0.1255278790208924,Colon Adenocarcinoma,F,0.3571014094481748
0.1255114081543987,Breast Cancer,F,0.4126868736049951
0.1254842480268025,Breast Cancer,F,0.009045495543586479
0.1253743756070052,Colon Adenocarcinoma,F,0.01992704320290635
0.1252908793161417,Colon Adenocarcinoma,F,0.04578013702824327
0.1252489222614068,Breast Cancer,F,0.6558301357268203
0.1250368948197625,Breast Cancer,F,0.7919262658129379
0.1248355515826215,Breast Cancer,F,0.40266109443108694
0.124804704548852,Lung Adenocarcinoma,F,0.4652581344795637
0.124747671352706,Breast Cancer,F,0.14668478551190134
0.1245738261715089,Breast Cancer,F,0.25646741748254015
0.124567539754007,Breast Cancer,F,0.4575052867206221
0.1242939669352547,Lung Adenocarcinoma,F,0.005134104794807661
0.1240513100058244,Breast Cancer,F,0.05306117603401419
0.1238306843453073,Colon Adenocarcinoma,F,0.1523075933344418
0.1236249971352748,Breast Cancer,F,0.3549555746031665
0.1233178397271867,Breast Cancer,F,0.21115026220581226
0.123307173845594,Lung Adenocarcinoma,F,0.3276231538035489
0.1231838241103711,Breast Cancer,F,0.2510765782235438
0.1231205293228979,Prostate Cancer,F,0.6497329132307561
0.1227906866994319,Breast Cancer,F,0.2201632209018033
0.122722584358046,Colon Adenocarcinoma,F,0.5165203944015321
0.1226043485515531,Breast Cancer,F,0.4451686370531608
0.1223972948765319,Colon Adenocarcinoma,F,0.22811111708523799
0.1222451268266531,Breast Cancer,F,0.23036719107547848
0.1220067870296995,Breast Cancer,F,0.3943695438643358
0.1219200982439782,Colon Adenocarcinoma,F,0.14642542982790643
0.1215629210097067,Breast Cancer,F,0.41607888468415494
0.1212143077447416,Breast Cancer,F,0.03145793983953279
0.1211328712643912,Colon Adenocarcinoma,F,0.10212759070197493
0.1209610017171136,Breast Cancer,F,0.08719761129180624
0.1208745712000834,Lung Adenocarcinoma,F,0.33824271847465526
0.120830523788537,Breast Cancer,F,0.4002964648322037
0.1207600474529709,Lung Adenocarcinoma,F,0.2352094904429402
0.1206572843226033,Colon Adenocarcinoma,F,0.19354578042524995
0.1198077575611694,Breast Cancer,F,0.4828135292258501
0.1197007185495554,Lung Adenocarcinoma,F,0.02645047941659287
0.1195066900599646,Colon Adenocarcinoma,F,0.40936523413954773
0.1192733187248041,Lung Adenocarcinoma,F,0.08038807973518323
0.1187421030792874,Breast Cancer,F,0.4508614483285977
0.1183749621983023,Lung Adenocarcinoma,F,0.3343119343058099
0.118322429711663,Colon Adenocarcinoma,F,0.15283427666350194
0.1181861438860515,Breast Cancer,F,0.35889829019371283
0.1179747408252454,Lung Adenocarcinoma,F,0.3200501814815916
0.1175334152850883,Colon Adenocarcinoma,F,0.6768796374803077
0.1173592859522314,Colon Adenocarcinoma,F,0.12906026582002406
0.1172782943447232,Breast Cancer,F,0.4549299231587753
0.117203118883825,Prostate Cancer,F,0.2344879787086209
0.1170962455239,Breast Cancer,F,0.2825949838208662
0.1170769437007341,Colon Adenocarcinoma,F,0.43441526724446694
0.1170241499251025,Breast Cancer,F,0.6010628652785183
0.1166355465602244,Colon Adenocarcinoma,F,0.08159711431917413
0.1165656777841157,Breast Cancer,F,0.24979076069199194
0.1151582706582982,Breast Cancer,F,0.07558991489666082
0.1148607379982772,Breast Cancer,F,0.7297562217781514
0.1143713624973986,Colon Adenocarcinoma,F,0.2913721679024743
0.1143469029183136,Breast Cancer,F,0.562008527877151
0.1135612146646251,Breast Cancer,F,0.35604062103244405
0.1127413238043224,Breast Cancer,F,0.45636543665071494
0.1124184911548168,Breast Cancer,F,0.1187574810292291
0.1121236114093248,Breast Cancer,F,0.6483906872519044
0.1121118497231351,Colon Adenocarcinoma,F,0.1660381500266132
0.1119620827498158,Lung Adenocarcinoma,F,0.3999868592870827
0.1118406093829244,Prostate Cancer,F,0.16749912448716867
0.1118174132801797,Breast Cancer,F,0.13081177939066166
0.1112359105208613,Lung Adenocarcinoma,F,0.20300430663508273
0.1104196336953549,Breast Cancer,F,0.5209929019567354
0.1078564427881376,Breast Cancer,F,0.06678205326749098
0.1073080138153506,Breast Cancer,F,0.4686619849839502
0.1061335511134055,Colon Adenocarcinoma,F,0.22836933989146718
0.1059350170073714,Breast Cancer,F,0.4204130142575024
0.1051026386609431,Lung Adenocarcinoma,F,0.2628212240615522
0.1045337147623663,Lung Adenocarcinoma,F,0.1355554474422453
0.1025733469842983,Breast Cancer,F,0.3823464569519791
0.0979749865758152,Prostate Cancer,F,0.23971142661233205
0.09177602113284,Breast Cancer,F,0.2851446959454823
0.0905399849650649,Ovarian Serous Cystadenocarcinoma,F,0.5424194083400817
0.0863679811811059,Lung Adenocarcinoma,F,0.177483766806587
0.0845935886356809,Breast Cancer,F,0.31400054038495073
0.3405437730847356,Melanoma,N,0.8964199591217336
0.3240049169097044,Colon Adenocarcinoma,N,0.9357731332578275
0.3219188141087692,Breast Cancer,N,0.8380577004287132
0.320105211905198,Breast Cancer,N,0.9171020555887132
0.3183046439161854,Breast Cancer,N,0.16683622348154828
0.3149618949639985,Lung Adenocarcinoma,N,0.8828706520620521
0.3144530686457438,Ovarian Serous Cystadenocarcinoma,N,0.8700668187531554
0.3135679040790367,Melanoma,N,0.6363026641450992
0.31330125394086,Colon Adenocarcinoma,N,0.919451613182255
0.3131689604680808,Colon Adenocarcinoma,N,0.6320449497019744
0.3104581737414448,Breast Cancer,N,0.5971633578474773
0.3093008131917523,Breast Cancer,N,0.432802967756349
0.3092620467974075,Breast Cancer,N,0.8243852565976812
0.3078037369391086,Colon Adenocarcinoma,N,0.9773979511024564
0.3074384300765344,Breast Cancer,N,0.9237664497238939
0.306346221838998,Breast Cancer,N,0.11557227000139474
0.306064235266304,Breast Cancer,N,0.9164428974919435
0.305936510369004,Breast Cancer,N,0.8933634045153841
0.3058542939392197,Lung Adenocarcinoma,N,0.5334109299814778
0.3057708401064431,Breast Cancer,N,0.30199808457342364
0.3050109511225666,Breast Cancer,N,0.7535551006364654
0.303935709665982,Breast Cancer,N,0.7853085182481042
0.3035479503304084,Melanoma,N,0.941694941423038
0.3032081297515493,Breast Cancer,N,0.891547438471874
0.302853304082776,Breast Cancer,N,0.9763552119611143
0.302770057038348,Breast Cancer,N,0.7957131607383255
0.3021158875778774,Colon Adenocarcinoma,N,0.9471582086469781
0.3020748636662807,Colon Adenocarcinoma,N,0.8530402793775251
0.3016333662304821,Colon Adenocarcinoma,N,0.5278675535420609
0.3014853288478346,Breast Cancer,N,0.997225703737677
0.3014149117118596,Breast Cancer,N,0.4959946542140562
0.3013999013544013,Colon Adenocarcinoma,N,0.13667194688753173
0.30127955935892,Breast Cancer,N,0.08812314225056926
0.3011067062752948,Colon Adenocarcinoma,N,0.06239196453316844
0.300176391145136,Breast Cancer,N,0.3031882953998365
0.2999285106359821,Colon Adenocarcinoma,N,0.6605080318045351
0.2998768686364821,Breast Cancer,N,0.6980714622707118
0.2997167136483557,Melanoma,N,0.9703958441912458
0.2994821447626954,Breast Cancer,N,0.6347874015547192
0.2992734958769165,Colon Adenocarcinoma,N,0.758407491453916
0.2992553382879449,Breast Cancer,N,0.5224833953235748
0.2991089071657622,Breast Cancer,N,0.9526851106771883
0.2989580602595296,Breast Cancer,N,0.9343552284850193
0.2986818385985834,Colon Adenocarcinoma,N,0.43577647020431404
0.2984592997283412,Breast Cancer,N,0.9196962554852302
0.2984376961293535,Colon Adenocarcinoma,N,0.9931797427210243
0.297930472550164,Breast Cancer,N,0.40722384164134684
0.2974299319155886,Breast Cancer,N,0.6474104917800756
0.2972407159293379,Breast Cancer,N,0.6201566100790215
0.2966710154173506,Breast Cancer,N,0.31620007545473205
0.2964978495826502,Colon Adenocarcinoma,N,0.11096766656822851
0.2960561047601514,Lung Adenocarcinoma,N,0.580818235046019
0.2958913765133906,Colon Adenocarcinoma,N,0.45488707863822997
0.2958886632102409,Colon Adenocarcinoma,N,0.8770651368071783
0.2954422319025575,Breast Cancer,N,0.8810962410590977
0.2953232092894284,Breast Cancer,N,0.6188019254029465
0.2952829427538738,Breast Cancer,N,0.9601406914994887
0.2950392735069091,Breast Cancer,N,0.5222413149992253
0.2950286913937996,Breast Cancer,N,0.7637274998487518
0.2946619954996874,Breast Cancer,N,0.4309862764880832
0.2945867674793941,Colon Adenocarcinoma,N,0.4902043613061266
0.2941604553954444,Breast Cancer,N,0.8022135942924228
0.2941372189936982,Lung Squamous Cell Carcinoma,N,0.8211815693138856
0.2940480632869295,Colon Adenocarcinoma,N,0.8234427914333072
0.2937995825405998,Breast Cancer,N,0.5487211824688073
0.2937542201046734,Breast Cancer,N,0.920684582472251
0.2933604735228184,Breast Cancer,N,0.785698427865451
0.2932684201044403,Breast Cancer,N,0.05945982245512789
0.2932574033276273,Colon Adenocarcinoma,N,0.44160327739734223
0.2928746820005308,Breast Cancer,N,0.35182244630970005
0.2928136509263689,Breast Cancer,N,0.4218242953557238
0.2926391176401325,Colon Adenocarcinoma,N,0.08892301736656201
0.2924649653310938,Colon Adenocarcinoma,N,0.18760380039402144
0.2924003422612506,Colon Adenocarcinoma,N,0.0022313484357325713
0.2922930023626828,Breast Cancer,N,0.9711158161770351
0.2922290566123067,Colon Adenocarcinoma,N,0.7425098405182016
0.2919194909121124,Colon Adenocarcinoma,N,0.03173769482857756
0.2916953227294341,Colon Adenocarcinoma,N,0.7008688091944713
0.2916512985603336,Melanoma,N,0.8550135496166131
0.29152862745067,Breast Cancer,N,0.5100014139534093
0.2914115256049348,Colon Adenocarcinoma,N,0.4662073398201505
0.2911172872139764,Breast Cancer,N,0.762236141493548
0.2910940883533632,Breast Cancer,N,0.3597496734513794
0.2909654462679874,Breast Cancer,N,0.3600397694459596
0.2909399042472578,Breast Cancer,N,0.384512717589512
0.2909109895953253,Breast Cancer,N,0.7553705844296961
0.2908634696094623,Breast Cancer,N,0.9070320426968849
0.2907645005635272,Breast Cancer,N,0.3415479997854375
0.2904390621828127,Colon Adenocarcinoma,N,0.8359748824027051
0.2903070880117251,Colon Adenocarcinoma,N,0.2556491088380276
0.2902150843788949,Colon Adenocarcinoma,N,0.95036097989563
0.2901904295791707,Breast Cancer,N,0.568848990648195
0.2901322106928873,Colon Adenocarcinoma,N,0.992445340328495
0.2900268691383654,Breast Cancer,N,0.17104811209902393
0.2899970029618688,Colon Adenocarcinoma,N,0.3251171538513694
0.2899486959996026,Breast Cancer,N,0.4007740392294477
0.2899111466362838,Breast Cancer,N,0.9637717034963665
0.2898703958937634,Breast Cancer,N,0.4852159753838471
0.2897367598273495,Breast Cancer,N,0.448310863328224
0.2895008311453834,Breast Cancer,N,0.6648780193095386
0.2893368866388559,Colon Adenocarcinoma,N,0.37186072088706107
0.2892713699921869,Breast Cancer,N,0.9982945412414624
0.2892020360376947,Breast Cancer,N,0.18021466462444638
0.2889810503785505,Melanoma,N,0.9379317421626142
0.2889599735016624,Breast Cancer,N,0.290215287703532
0.2882648347269678,Breast Cancer,N,0.49505648465301716
0.2880671677024169,Breast Cancer,N,0.9650363427625904
0.28799270040085,Breast Cancer,N,0.8904850100376872
0.2879862317435319,Melanoma,N,0.10946927883055653
0.2877771832767394,Breast Cancer,N,0.39647449050837114
0.287758775515527,Colon Adenocarcinoma,N,0.772842832779841
0.2876452215530146,Colon Adenocarcinoma,N,0.21501870241134619
0.2873207928965858,Colon Adenocarcinoma,N,0.6425922552522669
0.2870906597603604,Breast Cancer,N,0.29703631305344674
0.2870035220013498,Breast Cancer,N,0.9199845294855421
0.286883920489353,Lung Adenocarcinoma,N,0.7215334598684967
0.2868250085940774,Colon Adenocarcinoma,N,0.07660126461396535
0.286653854216211,Lung Adenocarcinoma,N,0.9360847482542981
0.2865534530957552,Breast Cancer,N,0.2796557923632933
0.2865030634693911,Breast Cancer,N,0.45084057862977767
0.286494629334012,Breast Cancer,N,0.3335848915446013
0.2863703752490921,Breast Cancer,N,0.9390694699879815
0.2862947840046918,Colon Adenocarcinoma,N,0.37875932121659045
0.2862296712301772,Melanoma,N,0.8581144770268304
0.2862011146547021,Breast Cancer,N,0.3931264667943952
0.2861071321543431,Colon Adenocarcinoma,N,0.9032851749236226
0.2860262555909343,Breast Cancer,N,0.39323432516296675
0.285989637581812,Colon Adenocarcinoma,N,0.3172535472744477
0.2859687080133681,Breast Cancer,N,0.32553215136239794
0.2858794858104649,Colon Adenocarcinoma,N,0.5333814031991724
0.2858682146803689,Breast Cancer,N,0.6523413557608009
0.2858479770333217,Breast Cancer,N,0.8053548103443946
0.2857244799923408,Lung Adenocarcinoma,N,0.827605140490074
0.2857221139933463,Colon Adenocarcinoma,N,0.6192611708445287
0.2855788957153711,Colon Adenocarcinoma,N,0.9314552354704455
0.2855398881962454,Breast Cancer,N,0.506411206240186
0.2853327490805801,Colon Adenocarcinoma,N,0.042997066949557954
0.2852694618938427,Breast Cancer,N,0.990699019064494
0.2852219176324719,Breast Cancer,N,0.45205885266713564
0.2851030862205038,Breast Cancer,N,0.382022542618698
0.2849306016812732,Breast Cancer,N,0.2440398754725371
0.2849104690543081,Breast Cancer,N,0.5316249814159112
0.2847579030967815,Colon Adenocarcinoma,N,0.5998487438734077
0.2847251923950211,Breast Cancer,N,0.21867744215905108
0.2847053245582647,Breast Cancer,N,0.3181052769985756
0.2846987431642283,Breast Cancer,N,0.07767491515835849
0.2846823112275828,Breast Cancer,N,0.9714128271819538
0.284588536754736,Breast Cancer,N,0.9977064512150687
0.2844063293058289,Colon Adenocarcinoma,N,0.17575463556924148
0.2842973546342019,Breast Cancer,N,0.5007310257613298
0.2842521925180692,Breast Cancer,N,0.9777150845112587
0.2841045593710912,Colon Adenocarcinoma,N,0.8843252288305737
0.2841021830221769,Colon Adenocarcinoma,N,0.7942239896772452
0.2839490531494488,Colon Adenocarcinoma,N,0.033194340645653984
0.2838984427421008,Breast Cancer,N,0.5940288818742927
0.2838573274642081,Breast Cancer,N,0.8208770494960543
0.2837465228009597,Breast Cancer,N,0.9561955772491488
0.283642390240081,Colon Adenocarcinoma,N,0.001740313155918596
0.2836163000583125,Colon Adenocarcinoma,N,0.6506968506948256
0.2835182721957516,Colon Adenocarcinoma,N,0.2172244306617146
0.2835089678552181,Lung Adenocarcinoma,N,0.17285961454439766
0.2831284858488958,Breast Cancer,N,0.8036341047555541
0.283065701657983,Breast Cancer,N,0.11596416783263311
0.2830140239731408,Breast Cancer,N,0.44024753330509797
0.2829355081086156,Colon Adenocarcinoma,N,0.9140387255855671
0.2828506171068955,Breast Cancer,N,0.4940750389626013
0.2828332262670878,Breast Cancer,N,0.9468283823868526
0.2825676191874914,Breast Cancer,N,0.4101666751880542
0.2824965163378618,Colon Adenocarcinoma,N,0.16155170540428568
0.2824144352621924,Colon Adenocarcinoma,N,0.14883971915166502
0.2824068245931646,Breast Cancer,N,0.8356643239170132
0.2822943114425985,Breast Cancer,N,0.9962049077892262
0.2822702222874981,Colon Adenocarcinoma,N,0.9593849880792304
0.2822678563846479,Breast Cancer,N,0.6812850732933508
0.2822438728033289,Colon Adenocarcinoma,N,0.5382401557934117
0.2821577038707059,Breast Cancer,N,0.3003657785341272
0.2821476158429776,Breast Cancer,N,0.8886635391590448
0.2821069685117991,Colon Adenocarcinoma,N,0.8969554876448592
0.2820117394622978,Breast Cancer,N,0.7875011315522473
0.2819618566879973,Breast Cancer,N,0.7592136540329434
0.2818572315383557,Lung Adenocarcinoma,N,0.9406659807887365
0.2817682665005325,Breast Cancer,N,0.3654549762378256
0.2817520905186106,Breast Cancer,N,0.8401867359016312
0.2817440340058529,Lung Adenocarcinoma,N,0.7229237313817708
0.281740172264553,Breast Cancer,N,0.9983837892145209
0.2816893687371617,Colon Adenocarcinoma,N,0.2701069247497107
0.2816374593128019,Colon Adenocarcinoma,N,0.18461301616306997
0.2815580816553671,Breast Cancer,N,0.9977641153327211
0.2814884723934507,Breast Cancer,N,0.9958944338316281
0.2814879083414339,Lung Adenocarcinoma,N,0.7570467141830507
0.2813640646573431,Breast Cancer,N,0.6051471681846393
0.2813243937942914,Colon Adenocarcinoma,N,0.6034243455823749
0.2812922124963439,Breast Cancer,N,0.6576629886030037
0.2812865133213333,Breast Cancer,N,0.09370827659735553
0.2811935505233335,Breast Cancer,N,0.12591358248172
0.2811852954996882,Breast Cancer,N,0.3397922129962932
0.2811720492277078,Colon Adenocarcinoma,N,0.9893646602010449
0.2810785782358238,Breast Cancer,N,0.7901912252973915
0.280933108564108,Colon Adenocarcinoma,N,0.8444267550598371
0.280755166188895,Breast Cancer,N,0.2714168203115634
0.2807133762163745,Breast Cancer,N,0.7398197430685558
0.2806041360531426,Colon Adenocarcinoma,N,0.9064198104866853
0.280600042095908,Melanoma,N,0.9949133012148578
0.2805351836939144,Colon Adenocarcinoma,N,0.2935126450770662
0.2805343977625903,Colon Adenocarcinoma,N,0.5128605370816983
0.2803624528744974,Breast Cancer,N,0.8828694717970772
0.2803567439394679,Breast Cancer,N,0.5356127835442723
0.2800673009865139,Colon Adenocarcinoma,N,0.10150193575709433
0.2800453061684435,Breast Cancer,N,0.5387624471086638
0.2799344419483737,Breast Cancer,N,0.9574175268694963
0.2799198228287402,Breast Cancer,N,0.9800021560520622
0.279818643928048,Breast Cancer,N,0.4336781727087764
0.2797953252700579,Colon Adenocarcinoma,N,0.7185861084472488
0.2797788158052491,Breast Cancer,N,0.13038551914786717
0.2796995489738094,Breast Cancer,N,0.750793985197423
0.2795043919526081,Breast Cancer,N,0.021677024335913238
0.2794487703785789,Breast Cancer,N,0.3780635044408505
0.2794455235042287,Colon Adenocarcinoma,N,0.744416309273195
0.2794422548855053,Colon Adenocarcinoma,N,0.4192977396276631
0.2794329871332147,Colon Adenocarcinoma,N,0.19118673874845243
0.2793817176956714,Colon Adenocarcinoma,N,0.4949763976680817
0.2791671751952131,Lung Adenocarcinoma,N,0.8113189681786835
0.2790749920059532,Breast Cancer,N,0.7314607872298351
0.2789344508451651,Colon Adenocarcinoma,N,0.8210711781742971
0.278908384383823,Breast Cancer,N,0.9688790602143275
0.2788673744252851,Breast Cancer,N,0.4058490729677492
0.2788072740956294,Breast Cancer,N,0.2460747903154755
0.2786421044464573,Breast Cancer,N,0.08588156827036304
0.278506986992191,Colon Adenocarcinoma,N,0.030172593101094047
0.2782505775679846,Breast Cancer,N,0.3472738228424015
0.2781867493966206,Breast Cancer,N,0.836412556345043
0.2781759564017902,Breast Cancer,N,0.38629395733887983
0.2781329402050021,Colon Adenocarcinoma,N,0.32557281899861745
0.2780711794400693,Breast Cancer,N,0.33541188104342357
0.2780704318848261,Breast Cancer,N,0.5152767984110606
0.2780292506907164,Breast Cancer,N,0.8197674821588135
0.2779642219618226,Colon Adenocarcinoma,N,0.39381308044822294
0.2779502993686786,Breast Cancer,N,0.6676100883113438
0.277847548676807,Colon Adenocarcinoma,N,0.21444041370498448
0.2778074767296924,Colon Adenocarcinoma,N,0.7110744766408227
0.2777874293146601,Breast Cancer,N,0.3046471064416455
0.277719577421293,Breast Cancer,N,0.5864557448440679
0.2776748012191046,Breast Cancer,N,0.3797099651064864
0.2776232808861099,Breast Cancer,N,0.43972089133692943
0.2775321916239982,Lung Adenocarcinoma,N,0.9657059877546657
0.2775120871017311,Colon Adenocarcinoma,N,0.13535429601119794
0.2774845710633929,Breast Cancer,N,0.9972762875537606
0.2774685248209211,Breast Cancer,N,0.9471393503337051
0.2773699762690527,Colon Adenocarcinoma,N,0.9116191256542218
0.2773588372689299,Colon Adenocarcinoma,N,0.49626028645108516
0.2773463957006504,Breast Cancer,N,0.9101099668895203
0.2773239344253153,Breast Cancer,N,0.8821796794464178
0.2773017667260338,Breast Cancer,N,0.8668425775558662
0.2771354580898926,Breast Cancer,N,0.5422303662529088
